trade_date,平安银行,万科A,国农科技,世纪星源,深振业A,全新好,神州高铁,中国宝安,美丽生态,深物业A
2020-05-20,-0.008806364464080452,-0.012341432981939682,-0.12995529061102817,-0.04850746268656725,-0.016253691640659484,-0.03921568627450989,-0.01935525634386326,-0.03669399874690127,0.04884318766066831,-0.02727945782789465
2020-05-21,0.0075181644359465505,0.003531196986277907,-0.13871260199456037,-0.04580152671755733,-0.024430172522352245,-0.017521902377972576,-0.022780011112200405,-0.0477585041676053,0.06366047745358094,-0.017274911337375576
2020-05-22,-0.0234274686493261,-0.01294907834945025,-0.10420650095602291,-0.04580152671755733,-0.05071070234113706,0.007509386733416834,-0.032690668240540344,-0.09530468977167306,0.0552631578947369,-0.05678624660090348
2020-05-25,-0.018178875822634555,-0.028616984237513576,-0.07326865172298436,-0.023346303501945553,-0.02681455039945624,0.011378002528444897,-0.03908879955551192,-0.05507852794606927,-0.007518796992481258,-0.0488081725312145
2020-05-26,-0.023945667318922892,-0.011481024362948067,-0.05507631055076312,0.0,-0.00413055975472143,0.017789072426937613,-0.03883495145631055,-0.028859507001504414,-0.024449877750611138,0.031963470319634535
2020-05-27,-0.03775204421220657,0.011325445607897278,0.031175059952038398,0.007843137254901933,-0.010326399386803464,0.017857142857143016,-0.009868638193940238,-0.038077597420960396,-0.022058823529411686,0.042154566744730726
2020-05-28,-0.007841619032436742,0.021890974837540655,0.010175438596491171,0.028000000000000025,0.0041736586205411985,0.014012738853503182,-0.010000000000000009,-0.005899574166075228,-0.032418952618453845,0.060535506402793926
2020-05-29,0.023509219456123054,0.021465135640863053,0.027392387050871658,0.028000000000000025,0.027788787598537867,0.017391304347825987,0.013524965255415244,0.053429857051026985,0.0,0.14475271411338975
2020-06-01,0.04546845934681776,0.03692178609394792,0.06064981949458481,0.03984063745019917,0.0317890048469498,0.09125000000000005,0.02717594639638099,0.08590362557274211,0.010101010101010166,0.17303102625298328
2020-06-02,0.056991746883629624,0.05458713386433711,0.024929775280899014,0.019230769230769162,0.047719838368289524,0.07365792759051182,0.01685753859666894,0.04458314092920013,-0.02506265664160401,0.15818584070796482
2020-06-03,0.05946791862284817,0.036290403302330576,-0.03322259136212624,0.027237354085603238,0.07306053956370206,0.015037593984962294,0.006700223340778022,0.014669782893092842,-0.015037593984962405,0.29438202247191003
2020-06-04,0.03825554705432288,0.022572467936384566,0.03855505383813829,0.04280155642023353,0.06444425400634146,0.02010050251256268,0.013479274348839443,0.10830990733717072,0.012886597938144506,0.29088913282107587
2020-06-05,0.04538461538461536,0.02762736347716621,0.012465373961218829,0.035019455252918386,0.0561316308166937,0.01098901098901095,0.0033444816053511683,0.05071990004213345,0.017456359102244523,0.18967334035827177
2020-06-08,0.022522522522522515,0.00757706690129778,-0.014635806671204898,0.015325670498084198,0.0677557238985993,-0.07445589919816731,-0.0066225165562914245,0.025415929203539855,0.01750000000000007,0.11597151576805698
2020-06-09,0.008856088560885489,-0.029369777490149795,-0.020897567660157712,-0.0037735849056602655,0.005938169574533081,-0.06279069767441847,-0.006644518272425071,0.036976299803211266,0.059125964010282805,0.05253104106972284
